longitude,latitude,depth,dist_to_land,avg_wave_height,ncf,lcoe,substructure,capacity,fixed_bottom,net_value,avg_wind_speed,score
-74.7622,38.0268,29.08,28.82,1.14,0.49,102,Jacket,0.28,True,-29.0,8.25,-14.209999999999999
-74.6413,38.0055,34.48,35.06,1.32,0.49,106,Jacket,0.28,True,-33.0,8.25,-16.169999999999998
-74.5205,37.984,45.87,42.81,1.32,0.49,105,Semi,0.28,False,-31.0,8.25,-15.19
-74.3998,37.9624,56.51,52.21,1.32,0.49,106,Semi,0.28,False,-33.0,8.75,-16.169999999999998
-74.2791,37.9406,70.50,61.63,1.36,0.49,108,Semi,0.28,False,-35.0,8.75,-17.15
-74.1586,37.9188,106.03,71.61,1.48,0.48,111,Semi,0.33,False,-37.0,8.75,-17.759999999999998
-74.0381,37.8968,227.10,81.81,1.48,0.48,113,Semi,0.33,False,-40.0,8.75,-19.2
-73.9176,37.8747,891.18,92.06,1.48,0.48,122,Semi,0.33,False,-48.0,8.75,-23.04
-75.0966,38.183,13.89,3.72,1.02,0.48,91,Monopile,0.22,True,-17.0,7.75,-8.16
-74.9769,38.1631,19.33,7.45,1.02,0.48,94,Monopile,0.28,True,-21.0,8.25,-10.08
-74.8557,38.1419,23.84,12.48,1.02,0.49,97,Monopile,0.28,True,-24.0,8.25,-11.76
-74.7347,38.1206,27.77,20.84,1.21,0.49,102,Jacket,0.28,True,-29.0,8.25,-14.209999999999999
-74.6136,38.0992,35.25,29.39,1.32,0.49,107,Jacket,0.28,True,-34.0,8.25,-16.66
-74.4927,38.0777,42.08,38.68,1.32,0.48,106,Semi,0.28,False,-33.0,8.25,-15.84
-74.3718,38.0561,47.52,48.78,1.32,0.49,108,Semi,0.28,False,-35.0,8.25,-17.15
-74.251,38.0343,62.01,58.89,1.4,0.49,110,Semi,0.28,False,-36.0,8.25,-17.64
-74.1303,38.0124,92.12,69.27,1.48,0.49,112,Semi,0.33,False,-39.0,8.75,-19.11
-74.0097,37.9904,130.85,79.77,1.48,0.49,113,Semi,0.33,False,-40.0,8.75,-19.6
-73.8891,37.9683,639.09,90.29,1.48,0.48,120,Semi,0.33,False,-46.0,8.75,-22.08
-75.0686,38.2767,11.09,0.43,0.79,0.48,88,Monopile,0.22,True,-14.0,7.75,-6.72
-74.9496,38.2569,18.42,0.84,0.85,0.49,90,Monopile,0.22,True,-17.0,8.25,-8.33
-74.8283,38.2357,21.51,3.86,0.92,0.49,92,Monopile,0.28,True,-19.0,8.25,-9.31
-74.7071,38.2144,31.10,13.98,1.26,0.49,101,Jacket,0.28,True,-28.0,8.25,-13.719999999999999
-74.5859,38.193,37.21,24.51,1.32,0.49,106,Jacket,0.28,True,-33.0,8.25,-16.169999999999998
-74.4648,38.1714,40.80,35.13,1.32,0.48,106,Semi,0.28,False,-32.0,8.25,-15.36
-74.3438,38.1498,43.82,45.83,1.32,0.48,108,Semi,0.28,False,-34.0,8.25,-16.32
-74.2229,38.128,53.26,56.53,1.44,0.48,110,Semi,0.28,False,-37.0,8.25,-17.759999999999998
-74.102,38.1061,75.69,67.27,1.48,0.49,112,Semi,0.33,False,-38.0,8.75,-18.62
-73.9812,38.084,110.60,78.02,1.48,0.48,113,Semi,0.33,False,-40.0,8.75,-19.2
-73.8605,38.0619,334.32,88.77,1.48,0.48,118,Semi,0.33,False,-44.0,8.75,-21.119999999999997
-75.0414,38.3732,8.95,0.0,0.73,0.48,88,Monopile,0.22,True,-14.0,7.75,-6.72
-74.9222,38.3507,17.43,0.0,0.73,0.49,89,Monopile,0.22,True,-15.0,8.25,-7.35
-74.8008,38.3295,21.60,2.77,0.77,0.5,91,Monopile,0.28,True,-17.0,8.25,-8.5
-74.6794,38.3082,30.50,13.12,1.19,0.49,100,Jacket,0.28,True,-27.0,8.25,-13.23
-74.5581,38.2867,38.19,23.9,1.2,0.49,104,Jacket,0.28,True,-31.0,8.25,-15.19
-74.4369,38.2651,39.30,34.68,1.23,0.49,105,Semi,0.28,False,-31.0,8.25,-15.19
-74.3157,38.2434,46.31,45.46,1.27,0.49,106,Semi,0.28,False,-33.0,8.25,-16.169999999999998
-74.1946,38.2216,58.33,56.24,1.45,0.49,109,Semi,0.28,False,-36.0,8.25,-17.64
-74.0736,38.1997,68.61,67.02,1.48,0.49,111,Semi,0.33,False,-37.0,8.75,-18.13
-73.9527,38.1776,88.13,77.8,1.48,0.49,112,Semi,0.33,False,-39.0,8.75,-19.11
-73.8318,38.1555,283.17,88.58,1.48,0.49,116,Semi,0.33,False,-43.0,8.75,-21.07
-73.7119,38.1341,590.33,99.26,1.57,0.48,121,Semi,0.33,False,-48.0,8.75,-23.04
-75.0088,38.4637,11.40,0.0,0.73,0.48,88,Monopile,0.22,True,-5.0,7.25,-2.4
-74.8948,38.4445,16.68,0.0,0.73,0.48,89,Monopile,0.22,True,-16.0,8.25,-7.68
-74.7732,38.4233,25.68,2.77,0.87,0.49,94,Jacket,0.28,True,-20.0,8.25,-9.8
-74.6517,38.4019,32.03,13.12,1.19,0.49,100,Jacket,0.28,True,-27.0,8.25,-13.23
-74.5302,38.3804,34.03,23.9,1.19,0.49,103,Jacket,0.28,True,-30.0,8.25,-14.7
-74.4089,38.3588,38.82,34.68,1.19,0.49,106,Jacket,0.28,True,-33.0,8.25,-16.169999999999998
-74.2876,38.3371,49.12,45.46,1.23,0.49,105,Semi,0.28,False,-32.0,8.25,-15.68
-74.1663,38.3153,56.90,56.24,1.38,0.5,107,Semi,0.28,False,-34.0,8.75,-17.0
-74.0452,38.2933,66.24,67.02,1.38,0.5,109,Semi,0.33,False,-35.0,8.75,-17.5
-73.9241,38.2712,72.56,77.8,1.41,0.5,110,Semi,0.33,False,-37.0,8.75,-18.5
-73.8031,38.249,121.33,88.58,1.44,0.49,112,Semi,0.33,False,-39.0,8.75,-19.11
-73.6821,38.2267,269.81,99.36,1.57,0.49,117,Semi,0.33,False,-43.0,8.75,-21.07
-74.9878,38.5601,13.42,0.0,0.73,0.48,88,Monopile,0.22,True,-5.0,7.25,-2.4
-74.8673,38.5383,20.90,0.0,0.73,0.49,91,Monopile,0.28,True,-8.0,8.25,-3.92
-74.7456,38.5171,26.46,2.77,0.97,0.49,95,Jacket,0.28,True,-22.0,8.25,-10.78
-74.6239,38.4957,26.32,13.12,1.19,0.49,99,Jacket,0.28,True,-26.0,8.25,-12.74
-74.5023,38.4742,35.92,23.9,1.19,0.5,103,Jacket,0.28,True,-29.0,8.25,-14.5
-74.3808,38.4525,43.03,34.68,1.19,0.5,102,Semi,0.28,False,-29.0,8.75,-14.5
-74.2593,38.4308,46.28,45.46,1.27,0.5,105,Semi,0.28,False,-31.0,8.75,-15.5
-74.138,38.4089,54.58,56.23,1.38,0.5,107,Semi,0.28,False,-33.0,8.75,-16.5
-74.0166,38.3869,60.37,66.86,1.38,0.5,108,Semi,0.33,False,-35.0,8.75,-17.5
-73.8954,38.3648,67.37,77.43,1.38,0.5,109,Semi,0.33,False,-36.0,8.75,-18.0
-73.7743,38.3426,93.07,87.99,1.42,0.5,111,Semi,0.33,False,-38.0,8.75,-19.0
-73.6532,38.3202,146.55,98.51,1.52,0.49,114,Semi,0.33,False,-41.0,9.25,-20.09
-73.5352,38.3014,751.16,108.57,1.52,0.49,121,Semi,0.33,False,-48.0,9.25,-23.52
-74.9617,38.6533,16.61,0.0,0.73,0.48,90,Monopile,0.22,True,-7.0,7.75,-3.36
-74.8397,38.6322,23.40,0.0,0.73,0.49,91,Monopile,0.28,True,-8.0,8.25,-3.92
-74.7178,38.6109,21.93,2.77,1.08,0.49,94,Monopile,0.28,True,-11.0,8.25,-5.39
-74.596,38.5894,29.73,13.12,1.19,0.49,99,Jacket,0.28,True,-16.0,8.25,-7.84
-74.4743,38.5679,36.52,23.9,1.19,0.5,102,Jacket,0.28,True,-27.0,8.25,-13.5
-74.3526,38.5462,42.73,34.68,1.19,0.5,101,Semi,0.28,False,-26.0,8.75,-13.0
-74.231,38.5245,46.48,45.46,1.32,0.5,104,Semi,0.28,False,-29.0,8.75,-14.5
-74.1095,38.5026,52.92,56.21,1.38,0.5,106,Semi,0.28,False,-31.0,8.75,-15.5
-73.988,38.4805,52.59,66.38,1.38,0.5,107,Semi,0.33,False,-32.0,8.75,-16.0
-73.8667,38.4584,58.31,76.29,1.38,0.5,109,Semi,0.33,False,-34.0,8.75,-17.0
-73.7454,38.4361,71.08,86.17,1.46,0.5,111,Semi,0.33,False,-36.0,8.75,-18.0
-73.6241,38.4138,135.99,95.85,1.52,0.5,112,Semi,0.33,False,-37.0,9.25,-18.5
-73.503,38.3913,490.32,105.5,1.52,0.5,118,Semi,0.33,False,-42.0,9.25,-21.0
-74.9368,38.7248,19.87,0.0,0.73,0.49,90,Monopile,0.22,True,-7.0,8.25,-3.4299999999999997
-74.8117,38.7151,16.68,0.0,0.74,0.5,86,Monopile,0.28,True,-3.0,8.25,-1.5
-74.6901,38.7046,21.91,2.77,1.17,0.49,93,Monopile,0.28,True,-18.0,8.25,-8.82
-74.5681,38.6832,30.80,13.12,1.19,0.5,98,Jacket,0.28,True,-23.0,8.25,-11.5
-74.4462,38.6616,33.97,23.9,1.19,0.5,101,Jacket,0.28,True,-26.0,8.75,-13.0
-74.3244,38.6399,39.63,34.68,1.19,0.5,101,Semi,0.28,False,-26.0,8.75,-13.0
-74.2026,38.6181,46.80,45.46,1.36,0.5,104,Semi,0.28,False,-29.0,8.75,-14.5
-74.081,38.5962,52.29,56.19,1.38,0.5,106,Semi,0.28,False,-31.0,8.75,-15.5
-73.9594,38.5741,51.04,65.88,1.38,0.5,107,Semi,0.28,False,-32.0,8.75,-16.0
-73.8378,38.552,56.10,75.12,1.38,0.5,108,Semi,0.33,False,-33.0,8.75,-16.5
-73.7164,38.5297,62.87,84.3,1.49,0.5,110,Semi,0.33,False,-35.0,8.75,-17.5
-73.595,38.5073,76.51,93.13,1.52,0.51,110,Semi,0.33,False,-35.0,9.25,-17.85
-73.4737,38.4848,135.15,101.91,1.52,0.5,113,Semi,0.33,False,-37.0,9.25,-18.5
-73.3525,38.4621,341.64,110.33,1.52,0.5,117,Semi,0.33,False,-42.0,9.25,-21.0
-74.6622,38.7984,20.92,2.77,0.95,0.5,90,Monopile,0.28,True,-15.0,8.25,-7.5
-74.5401,38.7769,25.33,13.12,1.0,0.5,95,Jacket,0.28,True,-20.0,8.75,-10.0
-74.4181,38.7553,32.93,23.9,1.06,0.5,99,Jacket,0.28,True,-24.0,8.75,-12.0
-74.2961,38.7336,38.81,34.08,1.14,0.5,103,Jacket,0.28,True,-28.0,8.75,-14.0
-74.1742,38.7118,44.55,43.6,1.37,0.5,104,Semi,0.28,False,-29.0,8.75,-14.5
-74.0524,38.6898,48.45,53.1,1.38,0.5,105,Semi,0.28,False,-30.0,8.75,-15.0
-73.9306,38.6677,46.07,62.19,1.38,0.5,106,Semi,0.28,False,-31.0,8.75,-15.5
-73.809,38.6456,52.57,71.11,1.39,0.51,106,Semi,0.33,False,-31.0,8.75,-15.81
-73.6874,38.6232,58.94,79.91,1.52,0.51,108,Semi,0.33,False,-33.0,8.75,-16.830000000000002
-73.5658,38.6008,68.33,88.01,1.52,0.5,111,Semi,0.33,False,-36.0,9.25,-18.0
-73.4444,38.5782,80.44,95.99,1.52,0.5,112,Semi,0.33,False,-37.0,9.25,-18.5
-73.323,38.5556,122.88,103.75,1.52,0.5,122,Semi,0.33,False,-47.0,9.25,-23.5
-74.6343,38.8922,14.40,2.77,0.95,0.5,86,Monopile,0.28,True,-11.0,8.25,-5.5
-74.512,38.8707,22.41,13.12,0.95,0.5,93,Monopile,0.28,True,-18.0,8.25,-9.0
-74.3898,38.849,29.77,23.9,0.95,0.51,97,Jacket,0.28,True,-22.0,8.75,-11.22
-74.2677,38.8273,39.20,32.98,1.05,0.51,102,Jacket,0.28,True,-27.0,8.75,-13.77
-74.1457,38.8054,43.11,40.2,1.24,0.5,102,Semi,0.28,False,-27.0,8.75,-13.5
-74.0237,38.7834,45.30,47.46,1.26,0.51,103,Semi,0.28,False,-28.0,8.75,-14.280000000000001
-73.9018,38.7613,43.95,55.86,1.29,0.51,104,Semi,0.28,False,-28.0,8.75,-14.280000000000001
-73.78,38.7391,47.61,64.75,1.37,0.51,104,Semi,0.33,False,-29.0,8.75,-14.790000000000001
-73.6582,38.7168,57.08,73.44,1.51,0.5,108,Semi,0.33,False,-33.0,8.75,-16.5
-73.5366,38.6943,65.16,80.91,1.52,0.5,110,Semi,0.33,False,-35.0,9.25,-17.5
-73.415,38.6717,74.34,88.16,1.52,0.5,119,Semi,0.33,False,-44.0,9.25,-22.0
-73.2935,38.649,94.43,95.54,1.54,0.51,122,Semi,0.33,False,-47.0,9.25,-23.97
-73.172,38.6262,354.25,103.25,1.63,0.52,124,Semi,0.33,False,-49.0,9.25,-25.48
-74.7088,39.0067,12.21,0.0,0.95,0.5,85,Monopile,0.22,True,-9.0,8.25,-4.5
-74.6063,38.9859,13.22,2.72,0.95,0.5,85,Monopile,0.22,True,-10.0,8.25,-5.0
-74.4839,38.9644,20.83,12.89,0.95,0.51,91,Monopile,0.28,True,-16.0,8.75,-8.16
-74.3615,38.9427,29.94,23.49,0.95,0.51,97,Jacket,0.28,True,-22.0,8.75,-11.22
-74.2393,38.921,36.74,31.49,1.12,0.51,102,Jacket,0.28,True,-26.0,8.75,-13.26
-74.1171,38.8991,39.23,36.62,1.24,0.51,101,Semi,0.28,False,-26.0,8.75,-13.26
-73.995,38.8771,40.35,41.84,1.24,0.51,101,Semi,0.28,False,-26.0,8.75,-13.26
-73.8729,38.8549,41.43,49.56,1.24,0.52,101,Semi,0.28,False,-26.0,8.75,-13.52
-73.7509,38.8327,46.10,58.35,1.33,0.51,104,Semi,0.28,False,-29.0,8.75,-14.790000000000001
-73.6291,38.8103,53.91,66.88,1.42,0.5,107,Semi,0.33,False,-32.0,8.75,-16.0
-73.5072,38.7878,63.09,73.76,1.43,0.5,116,Semi,0.33,False,-41.0,9.25,-20.5
-73.3855,38.7652,72.11,80.37,1.45,0.51,119,Semi,0.33,False,-44.0,9.25,-22.44
-73.2638,38.7425,80.53,87.43,1.52,0.52,118,Semi,0.33,False,-43.0,9.25,-22.36
-73.1422,38.7196,128.99,95.65,1.62,0.52,120,Semi,0.33,False,-45.0,9.25,-23.400000000000002
-73.0207,38.6966,713.34,103.93,1.63,0.52,126,Semi,0.33,False,-51.0,9.25,-26.52
-74.691,39.1008,7.83,0.0,0.95,0.49,86,Monopile,0.22,True,-11.0,7.75,-5.39
-74.5782,39.0797,15.24,1.95,0.95,0.49,87,Monopile,0.22,True,-12.0,8.25,-5.88
-74.4556,39.0581,20.27,9.26,0.95,0.51,90,Monopile,0.28,True,-15.0,8.75,-7.65
-74.3331,39.0364,27.51,16.87,0.95,0.51,94,Jacket,0.28,True,-19.0,8.75,-9.69
-74.2107,39.0146,30.94,23.87,1.19,0.51,99,Jacket,0.28,True,-24.0,8.75,-12.24
-74.0884,38.9927,37.13,30.19,1.24,0.51,102,Jacket,0.28,True,-27.0,8.75,-13.77
-73.9661,38.9707,38.49,36.55,1.24,0.52,102,Jacket,0.28,True,-27.0,8.75,-14.040000000000001
-73.8439,38.9485,39.63,43.75,1.24,0.52,100,Semi,0.28,False,-25.0,8.75,-13.0
-73.7218,38.9262,44.27,51.32,1.37,0.52,101,Semi,0.28,False,-26.0,8.75,-13.52
-73.5998,38.9038,48.32,58.83,1.42,0.52,110,Semi,0.28,False,-35.0,8.75,-18.2
-73.4778,38.8813,59.23,66.0,1.42,0.52,114,Semi,0.33,False,-39.0,9.25,-20.28
-73.3559,38.8587,66.71,73.12,1.42,0.52,114,Semi,0.33,False,-40.0,9.25,-20.8
-73.2341,38.8359,76.84,80.71,1.5,0.52,116,Semi,0.33,False,-41.0,9.25,-21.32
-73.1124,38.813,91.72,89.51,1.55,0.52,118,Semi,0.33,False,-43.0,9.25,-22.36
-72.9907,38.79,520.87,98.36,1.56,0.52,124,Semi,0.33,False,-49.0,9.25,-25.48
-74.55,39.1734,15.34,0.94,0.95,0.5,87,Monopile,0.22,True,-12.0,8.25,-6.0
-74.4273,39.1518,20.18,4.48,0.95,0.5,89,Monopile,0.28,True,-14.0,8.25,-7.0
-74.3047,39.1301,23.64,8.16,0.97,0.51,92,Monopile,0.28,True,-16.0,8.75,-8.16
-74.1821,39.1083,28.40,14.19,1.24,0.51,96,Jacket,0.28,True,-21.0,8.75,-10.71
-74.0597,39.0863,33.72,22.81,1.24,0.51,99,Jacket,0.28,True,-24.0,8.75,-12.24
-73.9372,39.0643,37.48,31.36,1.24,0.52,101,Jacket,0.28,True,-26.0,8.75,-13.52
-73.8149,39.0421,39.23,38.11,1.24,0.52,102,Jacket,0.28,True,-27.0,8.75,-14.040000000000001
-73.6926,39.0198,43.57,44.08,1.41,0.52,107,Semi,0.28,False,-32.0,8.75,-16.64
-73.5704,38.9973,50.48,50.29,1.42,0.53,110,Semi,0.28,False,-35.0,8.75,-18.55
-73.4483,38.9748,56.99,58.04,1.42,0.52,112,Semi,0.33,False,-37.0,8.75,-19.240000000000002
-73.3263,38.9521,66.62,66.05,1.42,0.53,113,Semi,0.33,False,-38.0,9.25,-20.14
-73.2043,38.9293,76.82,74.46,1.53,0.52,116,Semi,0.33,False,-41.0,9.25,-21.32
-73.0825,38.9064,80.42,83.86,1.55,0.52,117,Semi,0.33,False,-42.0,9.25,-21.84
-72.9606,38.8834,149.92,93.29,1.55,0.52,119,Semi,0.33,False,-44.0,9.25,-22.880000000000003
-72.8389,38.8602,877.06,103.02,1.55,0.52,127,Semi,0.33,False,-52.0,9.25,-27.04
-74.4004,39.2241,17.04,0.82,0.95,0.5,87,Monopile,0.22,True,-12.0,8.25,-6.0
-74.2729,39.2164,20.65,0.98,1.04,0.51,88,Monopile,0.28,True,-13.0,8.25,-6.63
-74.1535,39.2019,24.54,5.74,1.24,0.51,93,Jacket,0.28,True,-18.0,8.75,-9.18
-74.0308,39.18,30.09,15.68,1.24,0.51,96,Jacket,0.28,True,-21.0,8.75,-10.71
-73.9083,39.1579,37.98,25.49,1.24,0.52,99,Jacket,0.28,True,-24.0,8.75,-12.48
-73.7858,39.1356,35.82,31.93,1.28,0.52,106,Jacket,0.28,True,-31.0,8.75,-16.12
-73.6634,39.1133,40.92,36.91,1.42,0.53,108,Semi,0.28,False,-33.0,8.75,-17.490000000000002
-73.541,39.0908,49.84,42.36,1.42,0.53,108,Semi,0.28,False,-33.0,8.75,-17.490000000000002
-73.4188,39.0683,56.19,50.73,1.42,0.53,109,Semi,0.33,False,-34.0,9.25,-18.02
-73.2966,39.0456,65.31,59.62,1.44,0.53,111,Semi,0.33,False,-36.0,9.25,-19.080000000000002
-73.1745,39.0227,72.88,68.81,1.55,0.53,113,Semi,0.33,False,-39.0,9.25,-20.67
-73.0524,38.9998,79.93,78.75,1.55,0.52,116,Semi,0.33,False,-41.0,9.25,-21.32
-72.9305,38.9767,96.19,88.73,1.55,0.52,117,Semi,0.33,False,-42.0,9.25,-21.84
-72.7999,38.9576,535.23,99.32,1.56,0.52,124,Semi,0.33,False,-49.0,9.25,-25.48
-74.2176,39.316,20.08,0.0,1.03,0.51,87,Monopile,0.22,True,-12.0,8.75,-6.12
-74.1247,39.2956,26.12,3.13,1.04,0.52,90,Jacket,0.28,True,-15.0,8.75,-7.800000000000001
-74.0019,39.2736,28.74,9.73,1.08,0.52,92,Jacket,0.28,True,-17.0,8.75,-8.84
-73.8792,39.2515,34.26,16.34,1.13,0.53,101,Jacket,0.28,True,-26.0,8.75,-13.780000000000001
-73.7566,39.2292,40.54,23.16,1.27,0.53,105,Semi,0.28,False,-30.0,8.75,-15.9
-73.634,39.2068,42.00,30.07,1.41,0.53,106,Semi,0.28,False,-31.0,8.75,-16.43
-73.5115,39.1844,45.72,37.31,1.42,0.53,106,Semi,0.28,False,-31.0,8.75,-16.43
-73.3891,39.1617,53.68,46.57,1.42,0.53,108,Semi,0.28,False,-33.0,9.25,-17.490000000000002
-73.2668,39.139,61.53,56.17,1.47,0.53,111,Semi,0.33,False,-36.0,9.25,-19.080000000000002
-73.1445,39.1162,68.73,65.97,1.55,0.52,114,Semi,0.33,False,-39.0,9.25,-20.28
-73.0224,39.0932,77.30,76.24,1.55,0.52,115,Semi,0.33,False,-40.0,9.25,-20.8
-72.8919,39.0739,91.16,86.99,1.55,0.52,117,Semi,0.33,False,-42.0,9.25,-21.84
-72.7794,39.0463,233.23,96.88,1.58,0.52,120,Semi,0.33,False,-45.0,9.25,-23.400000000000002
-72.6638,39.0201,817.57,107.02,1.65,0.52,129,Semi,0.33,False,-55.0,9.25,-28.6
-74.2032,39.4112,16.95,0.0,1.03,0.5,88,Monopile,0.22,True,-13.0,8.25,-6.5
-74.0959,39.3892,21.67,1.27,1.03,0.52,89,Monopile,0.28,True,-14.0,8.75,-7.28
-73.973,39.3672,26.27,3.93,1.03,0.53,95,Jacket,0.28,True,-20.0,8.75,-10.600000000000001
-73.8501,39.345,34.02,6.77,1.03,0.53,98,Jacket,0.28,True,-23.0,8.75,-12.190000000000001
-73.7273,39.3228,35.42,14.07,1.21,0.53,102,Jacket,0.28,True,-27.0,8.75,-14.31
-73.6046,39.3004,44.08,23.28,1.29,0.53,103,Semi,0.28,False,-28.0,8.75,-14.84
-73.482,39.2779,45.30,32.63,1.32,0.54,104,Semi,0.28,False,-29.0,8.75,-15.66
-73.3594,39.2552,49.45,42.79,1.35,0.54,107,Semi,0.28,False,-32.0,9.25,-17.28
-73.2369,39.2325,60.68,53.1,1.47,0.53,110,Semi,0.33,False,-36.0,9.25,-19.080000000000002
-73.1145,39.2096,67.97,63.48,1.54,0.52,113,Semi,0.33,False,-40.0,9.25,-20.8
-72.9839,39.1904,74.39,74.52,1.55,0.53,114,Semi,0.33,False,-41.0,9.25,-21.73
-72.8708,39.1631,86.17,84.59,1.55,0.52,116,Semi,0.33,False,-43.0,9.25,-22.36
-72.7553,39.1368,139.75,94.83,1.59,0.52,118,Semi,0.33,False,-44.0,9.25,-22.880000000000003
-72.6257,39.1169,531.86,105.95,1.65,0.52,125,Semi,0.33,False,-51.0,9.25,-26.52
-72.5037,39.0934,938.85,116.62,1.65,0.52,130,Semi,0.33,False,-57.0,9.25,-29.64
-74.1881,39.5055,15.22,0.0,1.03,0.47,99,Monopile,0.22,True,-25.0,8.25,-11.75
-74.067,39.4829,21.19,0.66,1.03,0.52,94,Monopile,0.28,True,-21.0,8.75,-10.92
-73.9439,39.4608,25.30,2.05,1.03,0.53,95,Jacket,0.28,True,-22.0,8.75,-11.66
-73.8209,39.4386,30.93,3.66,1.03,0.54,95,Jacket,0.28,True,-22.0,8.75,-11.88
-73.698,39.4163,34.01,11.1,1.27,0.54,101,Jacket,0.28,True,-28.0,8.75,-15.120000000000001
-73.5751,39.3939,41.25,21.07,1.29,0.54,101,Semi,0.28,False,-28.0,8.75,-15.120000000000001
-73.4523,39.3713,43.22,31.11,1.29,0.54,103,Semi,0.28,False,-29.0,9.25,-15.66
-73.3296,39.3487,50.09,41.57,1.29,0.55,104,Semi,0.28,False,-31.0,9.25,-17.05
-73.207,39.3259,60.07,52.1,1.43,0.55,106,Semi,0.33,False,-33.0,9.25,-18.150000000000002
-73.0761,39.3068,65.58,63.37,1.46,0.54,109,Semi,0.33,False,-36.0,9.25,-19.44
-72.9628,39.2796,69.85,73.27,1.48,0.54,110,Semi,0.33,False,-36.0,9.25,-19.44
-72.8471,39.2534,81.36,83.42,1.5,0.54,112,Semi,0.33,False,-39.0,9.25,-21.060000000000002
-72.7173,39.2335,117.04,94.73,1.6,0.54,114,Semi,0.33,False,-41.0,9.25,-22.14
-72.595,39.2101,157.60,105.45,1.64,0.54,116,Semi,0.33,False,-43.0,9.25,-23.220000000000002
-72.4729,39.1866,425.82,116.18,1.65,0.54,121,Semi,0.33,False,-47.0,9.25,-25.380000000000003
-72.3508,39.163,776.09,126.92,1.65,0.54,126,Semi,0.33,False,-53.0,9.25,-28.62
-74.1592,39.5978,12.41,0.0,1.03,0.5,94,Monopile,0.22,True,-20.0,7.75,-10.0
-74.038,39.5765,21.00,2.47,1.03,0.51,96,Monopile,0.22,True,-22.0,8.75,-11.22
-73.9148,39.5544,25.38,7.66,1.03,0.53,97,Jacket,0.28,True,-23.0,8.75,-12.190000000000001
-73.7916,39.5322,27.11,12.92,1.07,0.54,98,Jacket,0.28,True,-24.0,8.75,-12.96
-73.6686,39.5099,31.08,19.91,1.29,0.54,102,Jacket,0.28,True,-29.0,8.75,-15.66
-73.5455,39.4874,35.89,27.65,1.29,0.54,105,Jacket,0.28,True,-31.0,8.75,-16.740000000000002
-73.4226,39.4648,34.94,35.64,1.29,0.55,105,Jacket,0.28,True,-32.0,9.25,-17.6
-73.2998,39.4421,40.59,45.22,1.31,0.55,108,Jacket,0.28,True,-35.0,9.25,-19.25
-73.1686,39.4232,55.84,55.77,1.46,0.55,107,Semi,0.33,False,-33.0,9.25,-18.150000000000002
-73.0551,39.396,63.01,65.01,1.46,0.55,108,Semi,0.33,False,-35.0,9.25,-19.25
-72.9392,39.3699,68.98,74.84,1.46,0.55,109,Semi,0.33,False,-36.0,9.25,-19.8
-72.8091,39.3501,77.52,85.86,1.46,0.54,111,Semi,0.33,False,-38.0,9.25,-20.520000000000003
-72.6866,39.3268,108.46,96.34,1.57,0.54,113,Semi,0.33,False,-40.0,9.25,-21.6
-72.5643,39.3034,135.04,106.92,1.57,0.54,115,Semi,0.33,False,-42.0,9.25,-22.68
-72.4419,39.2799,167.45,117.5,1.58,0.54,116,Semi,0.33,False,-43.0,9.25,-23.220000000000002
-72.3197,39.2562,381.57,128.13,1.6,0.54,120,Semi,0.33,False,-47.0,9.25,-25.380000000000003
-72.1976,39.2324,793.54,138.79,1.71,0.54,128,Semi,0.33,False,-55.0,9.25,-29.700000000000003
-74.1308,39.6923,7.38,0.0,1.03,0.5,93,Monopile,0.22,True,-19.0,7.25,-9.5
-74.009,39.6701,20.12,4.33,1.03,0.51,97,Monopile,0.22,True,-23.0,8.25,-11.73
-73.8856,39.648,26.54,13.44,1.03,0.53,98,Jacket,0.28,True,-25.0,8.75,-13.25
-73.7623,39.6258,24.24,22.46,1.13,0.54,100,Monopile,0.28,True,-27.0,8.75,-14.580000000000002
-73.6391,39.6034,32.60,28.98,1.29,0.54,104,Jacket,0.28,True,-31.0,8.75,-16.740000000000002
-73.5159,39.5809,36.42,34.42,1.29,0.54,106,Jacket,0.28,True,-32.0,9.25,-17.28
-73.3928,39.5583,34.42,40.31,1.29,0.55,106,Jacket,0.28,True,-32.0,9.25,-17.6
-73.2614,39.5395,37.60,49.68,1.36,0.55,108,Jacket,0.28,True,-35.0,9.25,-19.25
-73.1477,39.5124,44.72,58.08,1.46,0.55,107,Semi,0.28,False,-33.0,9.25,-18.150000000000002
-73.0316,39.4863,64.69,66.94,1.46,0.55,108,Semi,0.33,False,-35.0,9.25,-19.25
-72.9013,39.4667,63.36,77.64,1.46,0.55,110,Semi,0.33,False,-36.0,9.25,-19.8
-72.7786,39.4435,71.43,87.74,1.49,0.54,111,Semi,0.33,False,-38.0,9.25,-20.520000000000003
-72.656,39.4201,95.94,98.01,1.57,0.54,113,Semi,0.33,False,-40.0,9.25,-21.6
-72.5334,39.3967,123.63,108.43,1.57,0.54,115,Semi,0.33,False,-42.0,9.25,-22.68
-72.411,39.3731,138.94,118.86,1.57,0.54,116,Semi,0.33,False,-42.0,9.25,-22.68
-72.2886,39.3494,228.41,129.38,1.58,0.54,118,Semi,0.33,False,-31.0,9.25,-16.740000000000002
-72.1663,39.3256,624.12,139.93,1.65,0.54,123,Semi,0.33,False,-37.0,9.25,-19.98
