wfarm_id,Longitude,Latitude,reeds_region,Depth,Dist_S_to_L,Hs_Average,NCF,LCOE,type_min_lcoe,capacity,isfixed,State,LACE,Net value,Wind speed
2575,-75.4064,37.5477,314,18.76,25.60,0.82,0.49,95,Monopile,0.28,TRUE,Virginia,97,2,8.0 - 8.5
1876,-77.7701,33.6125,292,12.67,41.52,1.24,0.48,95,Monopile,0.28,TRUE,North Carolina,50,-45,8.0 - 8.5
2848,-74.5401,38.7769,332,25.33,13.12,1.00,0.50,95,Jacket,0.28,TRUE,New Jersey,75,-20,8.5 - 9.0
4078,-69.2972,41.7325,349,186.04,53.64,1.39,0.59,95,Semi,0.28,FALSE,Massachusetts,93,-2,9.5 - 10.0
2468,-75.6836,37.0043,314,17.51,16.43,1.03,0.47,95,Monopile,0.28,TRUE,Virginia,97,2,8.0 - 8.5
5284,-96.7524,27.3095,174,60.35,76.23,1.17,0.52,95,Semi,0.28,FALSE,Texas,50,-45,8.5 - 9.0
2119,-76.2831,34.7294,294,20.88,20.11,1.12,0.48,95,Monopile,0.22,TRUE,North Carolina,41,-54,8.0 - 8.5
3003,-73.9730,39.3672,332,26.27,3.93,1.03,0.53,95,Jacket,0.28,TRUE,New Jersey,75,-20,8.5 - 9.0
1565,-79.6244,32.7176,299,12.25,30.43,0.99,0.45,95,Monopile,0.22,TRUE,South Carolina,42,-53,7.5 - 8.0
3418,-71.8764,40.5608,342,61.69,36.60,1.40,0.56,95,Semi,0.28,FALSE,New York,86,-9,9.0 - 9.5
8264,-87.0130,45.0466,197,41.76,11.63,0.70,0.52,95,Jacket,0.22,TRUE,Wisconsin,53,-42,8.0 - 8.5
2065,-76.3853,34.3673,294,21.88,40.43,1.10,0.51,95,Monopile,0.28,TRUE,North Carolina,40,-55,8.5 - 9.0
4226,-69.3141,42.0369,349,203.00,59.07,1.35,0.59,95,Semi,0.28,FALSE,Massachusetts,93,-2,9.5 - 10.0
4394,-69.0414,42.3804,349,215.93,93.90,1.44,0.59,95,Semi,0.33,FALSE,Massachusetts,93,-2,9.5 - 10.0
6208,-95.5536,28.6780,174,14.81,32.94,0.96,0.45,95,Monopile,0.22,TRUE,Texas,51,-44,7.5 - 8.0
2112,-75.7331,34.5498,294,161.40,17.73,1.57,0.51,95,Semi,0.28,FALSE,North Carolina,40,-55,8.5 - 9.0
5115,-96.9602,26.5244,174,36.44,54.54,1.19,0.52,95,Jacket,0.28,TRUE,Texas,50,-45,8.5 - 9.0
6754,-94.4384,29.4466,175,10.36,36.88,0.47,0.43,95,Monopile,0.19,TRUE,Texas,51,-44,7.5 - 8.0
4123,-69.3865,41.8517,349,189.13,52.94,1.34,0.59,95,Semi,0.28,FALSE,Massachusetts,93,-2,9.5 - 10.0
6400,-95.1102,28.9675,175,15.29,29.65,0.70,0.44,95,Monopile,0.19,TRUE,Texas,51,-44,7.5 - 8.0
1821,-78.6179,33.5487,298,17.20,27.61,0.94,0.47,95,Monopile,0.28,TRUE,South Carolina,42,-53,8.0 - 8.5
7625,-86.4307,42.3841,213,40.89,7.29,0.60,0.49,95,Jacket,0.22,TRUE,Michigan,53,-42,8.0 - 8.5
3095,-74.0741,39.8799,330,8.79,0.00,0.72,0.49,95,Monopile,0.22,TRUE,New Jersey,74,-21,7.5 - 8.0
1645,-79.3361,32.9697,298,6.28,39.29,0.44,0.46,95,Monopile,0.22,TRUE,South Carolina,42,-53,8.0 - 8.5
6753,-94.5469,29.4445,175,7.59,36.00,0.47,0.43,95,Monopile,0.19,TRUE,Texas,51,-44,7.5 - 8.0
2789,-74.7456,38.5171,315,26.46,2.77,0.97,0.49,95,Jacket,0.28,TRUE,Maryland,73,-22,8.0 - 8.5
3460,-71.3471,40.5561,345,66.28,40.04,1.49,0.57,95,Semi,0.28,FALSE,Rhode Island,104,8,9.0 - 9.5
1873,-78.1149,33.6672,292,15.97,28.14,1.18,0.47,95,Monopile,0.28,TRUE,North Carolina,50,-45,8.0 - 8.5
3746,-69.6191,40.8994,349,36.44,37.67,1.59,0.58,95,Jacket,0.28,TRUE,Massachusetts,93,-2,9.5 - 10.0
4531,-68.8931,42.7506,349,128.00,108.42,1.39,0.59,95,Semi,0.33,FALSE,Massachusetts,93,-2,9.0 - 9.5
8158,-83.2824,44.3525,216,13.44,17.57,0.45,0.47,95,Monopile,0.22,TRUE,Michigan,42,-53,7.0 - 7.5
3419,-71.7522,40.5365,342,68.49,39.21,1.44,0.57,95,Semi,0.28,FALSE,New York,86,-9,9.0 - 9.5
1749,-78.6815,33.2640,298,18.43,48.13,1.06,0.49,95,Monopile,0.28,TRUE,South Carolina,41,-54,8.0 - 8.5
2420,-75.4042,36.6607,307,21.17,24.34,1.07,0.50,95,Monopile,0.28,TRUE,Virginia,54,-41,8.5 - 9.0
4175,-69.3503,41.9443,349,199.49,55.98,1.34,0.59,95,Semi,0.28,FALSE,Massachusetts,93,-2,9.5 - 10.0
2160,-76.0975,35.0076,294,6.92,22.60,0.91,0.47,95,Monopile,0.22,TRUE,North Carolina,41,-55,8.0 - 8.5
7675,-81.3102,42.0967,234,21.64,26.40,0.56,0.49,95,Monopile,0.28,TRUE,Ohio,55,-40,8.5 - 9.0
4273,-69.4038,42.1562,349,193.77,56.46,1.34,0.58,95,Semi,0.28,FALSE,Massachusetts,93,-2,9.5 - 10.0
2403,-75.6680,36.6078,307,18.66,16.23,1.07,0.48,95,Monopile,0.28,TRUE,Virginia,54,-41,8.0 - 8.5
3505,-70.6940,40.5240,349,71.16,49.76,1.61,0.56,95,Semi,0.28,FALSE,Massachusetts,93,-2,9.0 - 9.5
7701,-80.9007,42.1468,234,20.99,24.16,0.54,0.49,95,Monopile,0.28,TRUE,Ohio,55,-40,8.0 - 8.5
3023,-73.8209,39.4386,330,30.93,3.66,1.03,0.54,95,Jacket,0.28,TRUE,New Jersey,73,-22,8.5 - 9.0
1939,-77.6976,33.8978,293,19.58,29.17,1.07,0.48,95,Monopile,0.28,TRUE,North Carolina,46,-49,8.0 - 8.5
3159,-73.7301,40.1199,330,34.90,5.08,1.01,0.54,95,Jacket,0.28,TRUE,New Jersey,73,-22,8.5 - 9.0
6983,-93.2070,29.7137,162,6.62,26.50,0.63,0.43,95,Monopile,0.22,TRUE,Louisiana,48,-47,7.5 - 8.0
1870,-78.4594,33.7117,292,16.15,22.86,0.94,0.46,95,Monopile,0.28,TRUE,North Carolina,50,-45,8.0 - 8.5
6272,-95.3327,28.7743,175,16.71,27.88,0.93,0.44,95,Monopile,0.22,TRUE,Texas,51,-45,7.5 - 8.0
4217,-70.4517,42.2723,348,76.44,32.49,0.75,0.55,95,Semi,0.28,FALSE,Massachusetts,104,8,8.5 - 9.0
3378,-72.1571,40.5156,342,55.77,31.82,1.40,0.56,95,Semi,0.28,FALSE,New York,86,-9,9.0 - 9.5
7971,-82.5792,43.7000,218,10.79,14.91,0.59,0.48,95,Monopile,0.22,TRUE,Michigan,57,-38,7.0 - 7.5
4590,-68.3095,42.8259,356,199.66,113.63,1.44,0.59,95,Semi,0.33,FALSE,Maine,93,-3,9.5 - 10.0
5162,-96.8558,26.8193,174,56.42,71.23,1.20,0.52,95,Semi,0.28,FALSE,Texas,50,-45,8.5 - 9.0
2334,-75.6711,36.1204,294,14.50,6.91,1.04,0.47,95,Monopile,0.22,TRUE,North Carolina,41,-55,7.5 - 8.0
6761,-93.6609,29.4326,162,11.65,36.88,0.66,0.44,95,Monopile,0.28,TRUE,Louisiana,48,-47,7.5 - 8.0
4042,-69.0830,41.5863,349,154.48,50.50,1.60,0.58,95,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
1621,-79.2422,32.8577,298,15.49,51.36,0.76,0.49,95,Monopile,0.28,TRUE,South Carolina,42,-54,8.0 - 8.5
2149,-75.8900,34.8731,294,25.96,26.80,0.91,0.50,95,Jacket,0.28,TRUE,North Carolina,40,-55,8.5 - 9.0
1871,-78.3440,33.7016,292,16.19,27.87,0.94,0.46,95,Monopile,0.28,TRUE,North Carolina,50,-46,8.0 - 8.5
4463,-69.3483,42.6462,348,217.05,92.81,1.31,0.58,95,Semi,0.33,FALSE,Massachusetts,103,8,9.5 - 10.0
4615,-68.1442,42.8905,356,181.75,108.66,1.52,0.59,95,Semi,0.33,FALSE,Maine,93,-3,9.5 - 10.0
4314,-69.4939,42.2754,349,225.41,57.42,1.32,0.58,95,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
5633,-96.7575,27.8959,174,21.64,46.75,1.04,0.49,95,Monopile,0.22,TRUE,Texas,50,-45,8.0 - 8.5
1479,-80.0246,32.4810,299,11.21,29.69,0.71,0.44,95,Monopile,0.22,TRUE,South Carolina,42,-54,7.5 - 8.0
1773,-78.6603,33.3589,298,17.92,41.82,0.94,0.49,95,Monopile,0.28,TRUE,South Carolina,42,-54,8.0 - 8.5
3668,-69.8135,40.7404,349,42.26,43.50,1.58,0.58,95,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
6917,-93.0990,29.6136,162,10.22,24.64,0.63,0.43,95,Monopile,0.22,TRUE,Louisiana,48,-47,7.5 - 8.0
4617,-67.8903,42.8345,356,193.08,121.68,1.52,0.60,95,Semi,0.33,FALSE,Maine,93,-3,9.5 - 10.0
8087,-82.9178,44.1220,218,22.25,24.58,0.56,0.51,95,Monopile,0.22,TRUE,Michigan,57,-38,8.5 - 9.0
2074,-76.9405,34.5591,294,16.90,26.71,0.87,0.47,95,Monopile,0.22,TRUE,North Carolina,41,-55,8.0 - 8.5
6762,-93.5499,29.4301,162,12.43,38.06,0.66,0.44,95,Monopile,0.28,TRUE,Louisiana,48,-47,7.5 - 8.0
3544,-70.6602,40.6169,349,63.40,38.98,1.61,0.56,95,Semi,0.28,FALSE,Massachusetts,93,-3,9.0 - 9.5
4115,-70.3949,42.0609,348,53.16,26.86,0.53,0.54,95,Semi,0.19,FALSE,Massachusetts,104,8,8.5 - 9.0
2042,-77.2057,34.4082,293,18.05,27.33,0.87,0.48,95,Monopile,0.28,TRUE,North Carolina,46,-49,8.0 - 8.5
7602,-86.4445,42.2886,213,29.30,2.55,0.60,0.49,96,Jacket,0.22,TRUE,Michigan,53,-43,8.0 - 8.5
4564,-68.3475,42.7335,356,190.99,123.41,1.51,0.60,96,Semi,0.33,FALSE,Maine,93,-3,9.5 - 10.0
5130,-96.9613,26.6224,174,37.94,56.28,1.19,0.52,96,Jacket,0.28,TRUE,Texas,50,-46,8.5 - 9.0
4431,-69.1312,42.4999,349,216.21,96.17,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.5 - 10.0
3261,-73.7442,40.5127,342,19.53,0.00,0.61,0.49,96,Monopile,0.22,TRUE,New York,87,-9,8.0 - 8.5
4313,-69.6205,42.3019,349,240.86,53.51,1.31,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
9835,-124.6686,42.5976,14,172.64,12.30,2.26,0.54,96,Semi,0.28,FALSE,Oregon,55,-41,10.5 - 11.0
2136,-75.7988,34.7586,294,36.31,17.46,1.16,0.51,96,Jacket,0.28,TRUE,North Carolina,40,-55,8.5 - 9.0
3897,-68.9791,41.1626,349,99.28,47.35,1.72,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
6919,-92.8765,29.6074,162,7.43,15.32,0.63,0.42,96,Monopile,0.22,TRUE,Louisiana,48,-47,7.5 - 8.0
6760,-93.7720,29.4349,162,9.01,36.88,0.57,0.43,96,Monopile,0.28,TRUE,Louisiana,48,-47,7.5 - 8.0
3936,-68.9427,41.2550,349,118.59,49.50,1.65,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
7988,-83.6404,43.8990,216,9.68,18.68,0.19,0.45,96,Monopile,0.22,TRUE,Michigan,43,-53,7.5 - 8.0
4266,-70.2897,42.3396,348,41.06,36.01,0.89,0.56,96,Jacket,0.28,TRUE,Massachusetts,103,8,9.0 - 9.5
3412,-72.6236,40.7036,342,30.51,12.06,1.26,0.54,96,Jacket,0.22,TRUE,New York,86,-9,9.0 - 9.5
7882,-82.4239,43.1935,218,16.25,8.17,0.41,0.45,96,Monopile,0.22,TRUE,Michigan,58,-38,7.0 - 7.5
6136,-95.6641,28.5810,174,16.37,37.71,0.96,0.45,96,Monopile,0.22,TRUE,Texas,51,-45,8.0 - 8.5
5253,-96.7515,27.2117,174,66.53,76.16,1.23,0.52,96,Semi,0.28,FALSE,Texas,50,-46,8.5 - 9.0
3342,-72.4373,40.4699,342,47.57,33.31,1.29,0.55,96,Semi,0.28,FALSE,New York,86,-9,9.0 - 9.5
3709,-69.5306,40.7804,349,42.16,50.90,1.62,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
3420,-71.6281,40.5122,342,74.56,41.96,1.49,0.57,96,Semi,0.28,FALSE,New York,86,-9,9.0 - 9.5
2134,-76.0311,34.7990,294,29.39,24.58,0.92,0.50,96,Jacket,0.28,TRUE,North Carolina,40,-55,8.5 - 9.0
1510,-79.7777,32.5437,299,14.83,36.71,0.81,0.46,96,Monopile,0.28,TRUE,South Carolina,42,-54,8.0 - 8.5
2059,-77.0800,34.4838,293,17.81,25.67,0.87,0.47,96,Monopile,0.28,TRUE,North Carolina,46,-49,8.0 - 8.5
5037,-97.0616,26.0329,174,21.22,44.00,1.17,0.48,96,Monopile,0.19,TRUE,Texas,50,-45,8.5 - 9.0
8084,-83.3196,44.1612,216,22.76,16.57,0.32,0.48,96,Monopile,0.22,TRUE,Michigan,42,-53,8.0 - 8.5
8363,-83.2890,45.0352,216,7.92,6.92,0.55,0.45,96,Monopile,0.19,TRUE,Michigan,43,-53,7.5 - 8.0
4315,-69.3675,42.2488,349,207.93,64.37,1.33,0.59,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
1673,-79.0872,33.0308,298,12.49,47.63,1.01,0.48,96,Monopile,0.28,TRUE,South Carolina,42,-54,8.0 - 8.5
2304,-75.4938,35.8880,294,18.72,3.04,1.04,0.47,96,Monopile,0.22,TRUE,North Carolina,41,-55,7.5 - 8.0
7902,-87.5800,43.8206,198,57.72,8.46,0.64,0.52,96,Jacket,0.22,TRUE,Wisconsin,50,-45,8.0 - 8.5
7677,-81.0510,42.0668,234,21.00,26.24,0.54,0.49,96,Monopile,0.28,TRUE,Ohio,55,-41,8.5 - 9.0
1700,-78.8379,33.0914,298,17.89,55.28,1.01,0.50,96,Monopile,0.28,TRUE,South Carolina,41,-54,8.0 - 8.5
4395,-68.9150,42.3533,349,212.17,101.72,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.5 - 10.0
3343,-72.3131,40.4462,342,55.35,35.88,1.29,0.56,96,Semi,0.28,FALSE,New York,86,-9,9.0 - 9.5
7569,-87.6337,42.2720,206,38.49,8.49,0.48,0.53,96,Jacket,0.22,TRUE,Illinois,57,-39,8.5 - 9.0
3039,-74.0380,39.5765,330,21.00,2.47,1.03,0.51,96,Monopile,0.22,TRUE,New Jersey,73,-22,8.5 - 9.0
1919,-77.7085,33.8019,292,21.28,32.92,1.07,0.48,96,Monopile,0.28,TRUE,North Carolina,50,-46,8.0 - 8.5
3545,-70.5363,40.5915,349,63.20,39.14,1.61,0.57,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.0 - 9.5
5849,-96.4318,28.1905,174,19.41,37.29,1.04,0.48,96,Monopile,0.22,TRUE,Texas,50,-45,8.0 - 8.5
3300,-73.2151,40.5159,342,25.79,9.46,1.07,0.54,96,Jacket,0.22,TRUE,New York,86,-9,8.5 - 9.0
5131,-96.8539,26.6234,174,45.77,66.77,1.19,0.51,96,Semi,0.28,FALSE,Texas,50,-46,8.5 - 9.0
6465,-94.9986,29.0639,175,13.38,27.24,0.70,0.43,96,Monopile,0.19,TRUE,Texas,51,-45,7.5 - 8.0
3860,-69.0153,41.0702,349,85.04,50.18,1.72,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
4464,-69.2212,42.6194,349,204.07,98.06,1.40,0.58,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.5 - 10.0
4498,-69.0573,42.6851,349,163.56,103.29,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.0 - 9.5
4561,-68.7286,42.8160,356,202.16,109.72,1.41,0.58,96,Semi,0.33,FALSE,Maine,93,-3,9.0 - 9.5
1846,-78.4816,33.6260,292,17.54,28.27,0.94,0.47,96,Monopile,0.28,TRUE,North Carolina,50,-46,8.0 - 8.5
2093,-76.3368,34.5560,294,24.92,29.17,1.10,0.50,96,Monopile,0.28,TRUE,North Carolina,40,-55,8.5 - 9.0
3786,-69.2115,40.9121,349,62.75,49.87,1.70,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
7726,-80.8779,42.2396,234,20.11,26.74,0.54,0.49,96,Monopile,0.28,TRUE,Ohio,55,-41,8.5 - 9.0
4264,-70.5437,42.3909,348,79.88,23.93,0.83,0.53,96,Semi,0.22,FALSE,Massachusetts,104,8,8.5 - 9.0
2305,-75.3762,35.8673,294,24.35,13.29,1.04,0.50,96,Monopile,0.28,TRUE,North Carolina,40,-55,8.0 - 8.5
3301,-73.0905,40.4930,342,30.48,15.18,1.13,0.54,96,Jacket,0.28,TRUE,New York,86,-9,9.0 - 9.5
2047,-76.6406,34.3122,294,28.75,27.43,1.10,0.50,96,Jacket,0.28,TRUE,North Carolina,40,-56,8.5 - 9.0
3341,-72.5617,40.4934,342,43.27,32.40,1.29,0.55,96,Semi,0.28,FALSE,New York,86,-9,9.0 - 9.5
2177,-75.4906,35.0001,294,59.86,29.92,1.38,0.51,96,Semi,0.28,FALSE,North Carolina,40,-56,8.5 - 9.0
5146,-96.8548,26.7213,174,52.27,69.16,1.19,0.52,96,Semi,0.28,FALSE,Texas,50,-46,8.5 - 9.0
7532,-82.7237,41.6618,234,8.78,20.60,0.30,0.44,96,Monopile,0.22,TRUE,Ohio,55,-41,8.0 - 8.5
3973,-68.9062,41.3474,349,134.57,52.87,1.60,0.58,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.5 - 10.0
2963,-74.0308,39.1800,332,30.09,15.68,1.24,0.51,96,Jacket,0.28,TRUE,New Jersey,75,-21,8.5 - 9.0
4007,-68.9944,41.4669,349,144.49,48.41,1.60,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
1348,-80.4411,32.1474,297,14.39,20.10,0.85,0.44,96,Monopile,0.28,TRUE,South Carolina,42,-54,7.5 - 8.0
4616,-68.0172,42.8626,356,184.01,114.93,1.52,0.59,96,Semi,0.33,FALSE,Maine,93,-3,9.5 - 10.0
1480,-79.9109,32.4647,299,14.28,37.11,0.71,0.46,96,Monopile,0.28,TRUE,South Carolina,42,-54,7.5 - 8.0
7727,-80.7501,42.2266,320,20.29,22.88,0.55,0.48,96,Monopile,0.28,TRUE,Pennsylvania,65,-31,8.0 - 8.5
8017,-82.5565,43.8896,218,38.01,3.42,0.59,0.49,96,Jacket,0.22,TRUE,Michigan,57,-39,7.5 - 8.0
3628,-69.9722,40.6739,349,47.26,44.20,1.68,0.57,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
1797,-78.6391,33.4538,298,18.69,35.38,0.94,0.48,96,Monopile,0.28,TRUE,South Carolina,42,-54,8.0 - 8.5
6831,-94.3218,29.5371,256,6.84,26.65,0.47,0.42,96,Monopile,0.19,TRUE,Texas,71,-25,7.5 - 8.0
4274,-69.2777,42.1295,349,195.08,64.72,1.39,0.59,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
2320,-75.4680,35.9820,294,21.39,9.90,1.04,0.48,96,Monopile,0.22,TRUE,North Carolina,41,-55,8.0 - 8.5
6466,-94.8880,29.0628,175,16.11,33.63,0.70,0.44,96,Monopile,0.22,TRUE,Texas,51,-45,7.5 - 8.0
3421,-71.5040,40.4877,342,73.25,45.51,1.49,0.57,96,Semi,0.28,FALSE,New York,86,-10,9.0 - 9.5
5116,-96.8529,26.5253,174,41.63,65.32,1.19,0.51,96,Semi,0.28,FALSE,Texas,50,-46,8.5 - 9.0
3268,-72.8725,40.3534,342,44.49,36.24,1.13,0.55,96,Semi,0.28,FALSE,New York,86,-10,9.0 - 9.5
4465,-69.0943,42.5925,349,186.62,102.87,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.0 - 9.5
4432,-69.0045,42.4730,349,218.31,102.10,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.5 - 10.0
7728,-80.6204,42.2111,320,21.10,18.64,0.56,0.48,96,Monopile,0.28,TRUE,Pennsylvania,65,-31,8.0 - 8.5
3785,-69.3355,40.9389,349,36.68,42.83,1.59,0.59,96,Jacket,0.28,TRUE,Massachusetts,93,-3,9.5 - 10.0
1697,-79.1770,33.1397,298,4.51,35.32,1.01,0.47,96,Monopile,0.22,TRUE,South Carolina,42,-54,8.0 - 8.5
3546,-70.4125,40.5659,349,61.79,42.04,1.61,0.57,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
4043,-68.9579,41.5593,349,131.46,56.51,1.60,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
2150,-75.7738,34.8528,294,29.69,27.17,1.05,0.51,96,Jacket,0.28,TRUE,North Carolina,40,-56,8.5 - 9.0
4355,-69.2046,42.3147,349,227.46,78.89,1.42,0.59,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
5225,-96.7506,27.1138,174,71.04,76.25,1.24,0.52,96,Semi,0.28,FALSE,Texas,50,-46,8.5 - 9.0
4599,-70.1867,43.3218,356,100.52,30.81,0.86,0.52,96,Semi,0.28,FALSE,Maine,93,-3,8.5 - 9.0
5379,-96.6455,27.5058,174,57.93,73.82,1.22,0.52,96,Semi,0.28,FALSE,Texas,50,-46,8.5 - 9.0
2075,-76.8245,34.5399,294,18.95,26.69,0.87,0.48,96,Monopile,0.28,TRUE,North Carolina,41,-56,8.0 - 8.5
3588,-70.1306,40.6072,349,52.96,42.35,1.68,0.57,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
3379,-72.0328,40.4917,342,60.41,37.66,1.40,0.56,96,Semi,0.28,FALSE,New York,86,-10,9.0 - 9.5
7853,-79.1913,42.6215,333,18.57,9.41,0.56,0.46,96,Monopile,0.22,TRUE,New York,67,-29,8.0 - 8.5
2012,-76.9190,34.1620,293,31.08,15.46,1.32,0.50,96,Jacket,0.28,TRUE,North Carolina,46,-50,8.5 - 9.0
2287,-75.5180,35.7947,294,10.03,2.99,1.04,0.45,96,Monopile,0.22,TRUE,North Carolina,41,-55,8.0 - 8.5
4591,-68.1825,42.7981,356,179.28,118.04,1.52,0.59,96,Semi,0.33,FALSE,Maine,93,-3,9.5 - 10.0
4124,-69.2609,41.8250,349,192.04,61.18,1.41,0.59,96,Semi,0.28,FALSE,Massachusetts,93,-3,9.5 - 10.0
6536,-94.7760,29.1590,175,15.18,36.64,0.75,0.44,96,Monopile,0.22,TRUE,Texas,51,-45,7.5 - 8.0
2288,-75.4015,35.7857,294,19.95,12.87,1.04,0.48,96,Monopile,0.22,TRUE,North Carolina,41,-56,8.0 - 8.5
2679,-75.0312,37.9754,315,19.28,20.83,1.02,0.48,96,Monopile,0.28,TRUE,Maryland,73,-23,8.0 - 8.5
8488,-86.3533,45.7777,211,17.87,26.07,0.62,0.51,96,Monopile,0.22,TRUE,Michigan,63,-33,8.0 - 8.5
6982,-93.3184,29.7165,162,5.91,26.78,0.66,0.43,96,Monopile,0.22,TRUE,Louisiana,48,-48,7.5 - 8.0
6915,-93.3216,29.6193,162,10.39,32.37,0.66,0.43,96,Monopile,0.22,TRUE,Louisiana,48,-48,7.5 - 8.0
7544,-87.5170,42.1684,206,42.49,4.01,0.48,0.52,96,Jacket,0.22,TRUE,Illinois,57,-39,8.5 - 9.0
2163,-75.7486,34.9469,294,26.73,23.78,1.15,0.50,96,Jacket,0.28,TRUE,North Carolina,40,-56,8.5 - 9.0
5777,-96.5406,28.0924,174,20.04,42.47,1.04,0.48,96,Monopile,0.22,TRUE,Texas,50,-46,8.0 - 8.5
4796,-69.0325,44.0921,356,43.11,4.36,0.54,0.49,96,Jacket,0.19,TRUE,Maine,94,-3,7.5 - 8.0
7735,-87.8099,42.9658,198,14.86,0.50,0.57,0.48,96,Monopile,0.22,TRUE,Wisconsin,51,-46,7.0 - 7.5
7777,-80.0581,42.3381,320,30.86,10.68,0.67,0.49,96,Jacket,0.28,TRUE,Pennsylvania,65,-31,8.0 - 8.5
4499,-68.9303,42.6581,349,159.18,108.57,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-3,9.0 - 9.5
1315,-80.4598,32.0519,297,17.66,20.10,0.85,0.45,96,Monopile,0.28,TRUE,South Carolina,41,-55,7.5 - 8.0
9827,-124.5903,42.4135,14,88.20,17.65,2.26,0.54,96,Semi,0.22,FALSE,Oregon,55,-42,10.5 - 11.0
6759,-93.8830,29.4371,162,9.54,36.88,0.53,0.43,96,Monopile,0.22,TRUE,Louisiana,48,-48,7.5 - 8.0
4562,-68.6015,42.7886,356,178.02,114.98,1.45,0.58,96,Semi,0.33,FALSE,Maine,93,-3,9.0 - 9.5
2538,-75.4593,37.3598,314,21.68,28.88,0.82,0.49,96,Monopile,0.28,TRUE,Virginia,97,1,8.0 - 8.5
6680,-94.5512,29.3508,175,11.96,44.57,0.47,0.43,96,Monopile,0.22,TRUE,Texas,51,-46,7.5 - 8.0
6401,-94.9997,28.9665,175,17.67,35.15,0.70,0.44,96,Monopile,0.22,TRUE,Texas,51,-46,7.5 - 8.0
4497,-69.1844,42.7120,348,142.21,98.51,1.43,0.58,96,Semi,0.33,FALSE,Massachusetts,103,7,9.0 - 9.5
6605,-94.6637,29.2550,175,12.86,42.93,0.65,0.44,96,Monopile,0.22,TRUE,Texas,51,-46,7.5 - 8.0
7505,-82.8710,41.5881,227,5.25,10.72,0.30,0.43,96,Monopile,0.22,TRUE,Ohio,58,-39,7.5 - 8.0
6209,-95.4435,28.6775,175,17.53,34.02,0.96,0.45,96,Monopile,0.22,TRUE,Texas,51,-46,7.5 - 8.0
4466,-68.9675,42.5655,349,195.87,108.32,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-4,9.0 - 9.5
2939,-74.1821,39.1083,332,28.40,14.19,1.24,0.51,96,Jacket,0.28,TRUE,New Jersey,75,-21,8.5 - 9.0
2082,-76.0141,34.4018,294,57.55,31.61,1.44,0.51,96,Semi,0.28,FALSE,North Carolina,40,-56,8.5 - 9.0
3823,-69.0515,40.9777,349,76.72,53.54,1.72,0.58,96,Semi,0.28,FALSE,Massachusetts,93,-4,9.5 - 10.0
3077,-73.9799,39.7638,330,19.98,5.12,0.83,0.51,96,Monopile,0.22,TRUE,New Jersey,74,-23,8.0 - 8.5
1282,-80.4785,31.9565,297,17.38,20.10,0.85,0.45,96,Monopile,0.28,TRUE,South Carolina,42,-55,7.5 - 8.0
5201,-96.7498,27.0160,174,74.34,77.95,1.24,0.52,96,Semi,0.28,FALSE,Texas,50,-46,8.5 - 9.0
4433,-68.8779,42.4459,349,215.55,109.38,1.44,0.59,96,Semi,0.33,FALSE,Massachusetts,93,-4,9.0 - 9.5
6755,-94.3273,29.4449,175,12.16,36.88,0.47,0.43,96,Monopile,0.22,TRUE,Texas,51,-46,7.5 - 8.0
2122,-75.9398,34.6846,294,36.73,11.74,1.44,0.50,96,Jacket,0.28,TRUE,North Carolina,40,-56,8.5 - 9.0
4069,-70.4298,41.9680,348,39.85,19.34,0.53,0.53,96,Semi,0.19,FALSE,Massachusetts,104,7,8.0 - 8.5
